time,open,high,low,close,volume
2026-04-01 10:45:00,4690.9119,4699.30417,4689.3227,4698.71852,9981
2026-04-01 11:00:00,4699.00259,4704.47878,4694.05545,4701.31417,10423
2026-04-01 11:15:00,4700.53164,4720.86249,4700.53164,4720.86249,20330
2026-04-01 11:30:00,4720.79294,4721.64809,4700.93574,4705.34088,20712
2026-04-01 11:45:00,4705.4612,4718.49383,4705.21809,4710.95346,13275
2026-04-01 12:00:00,4711.85826,4722.70035,4694.83591,4708.13305,27864
2026-04-01 12:15:00,4708.55042,4708.55042,4694.5287,4704.46088,14021
2026-04-01 12:30:00,4704.6612,4707.29433,4683.16273,4687.36108,24131
2026-04-01 12:45:00,4687.2876,4697.73481,4687.13382,4689.81592,10600
2026-04-01 13:00:00,4690.18628,4701.17195,4688.50836,4692.18213,12663
2026-04-01 13:15:00,4691.87791,4696.96406,4685.14964,4687.30534,11814
2026-04-01 13:30:00,4687.35766,4687.48153,4678.2727,4681.69452,9208
2026-04-01 13:45:00,4681.70854,4689.5281,4680.0674,4685.46177,9460
2026-04-01 14:00:00,4685.40553,4692.75927,4682.65263,4691.19349,10106
2026-04-01 14:15:00,4691.15756,4692.70157,4686.77652,4686.77652,5925
2026-04-01 14:30:00,4686.74317,4688.84665,4684.78439,4686.24311,4062
2026-04-01 14:45:00,4686.4424,4689.36819,4679.37447,4681.9154,9993
2026-04-01 15:00:00,4681.90212,4681.98813,4673.5713,4674.72596,8416
2026-04-01 15:15:00,4674.70465,4674.7677,4668.31444,4672.69927,6453
2026-04-01 15:30:00,4672.57119,4676.69536,4671.09544,4676.53402,5599
2026-04-01 15:45:00,4676.56831,4681.92917,4673.6425,4675.99342,8286
2026-04-01 16:00:00,4675.81717,4684.6897,4675.26216,4684.20827,9427
2026-04-01 16:15:00,4684.13991,4689.26454,4681.11323,4684.9464,8151
2026-04-01 16:30:00,4685.75391,4703.93961,4684.77321,4701.94802,19166
2026-04-01 16:45:00,4701.86294,4703.12196,4684.14338,4685.53979,18978
2026-04-01 17:00:00,4685.43504,4696.32884,4683.24924,4696.32884,13079
2026-04-01 17:15:00,4696.45198,4709.92594,4695.50223,4707.81957,14423
2026-04-01 17:30:00,4707.75212,4712.78819,4702.92629,4708.53587,9861
2026-04-01 17:45:00,4709.1422,4732.63739,4708.52021,4731.33132,24117
